Dana,Zealey,21,M,dzealey@genericcollege.edu,0.84,Sophomore,Actuarial Science,Chinese,Y,Y,N/A,2.37,636
Lew,Stormont,22,M,lstormont@genericcollege.edu,3.54,Junior,Computer Science,N/A,Y,Y,Fraternity,3.32,614
Coretta,Loude,19,F,cloude@genericcollege.edu,1.41,Junior,Mathematics,N/A,N,Y,Sorority,2.61,1007
Lew,Hutchins,19,M,lhutchins@genericcollege.edu,1.62,Sophomore,English,N/A,Y,N,Fraternity,2.95,1243
Elmira,Weiss,17,F,eweiss@genericcollege.edu,3.09,Sophomore,Integrative Studies,N/A,N,Y,N/A,2.9,715
Ritchie,Gerrit,28,M,rgerrit@genericcollege.edu,2.42,Sophomore,Economics,N/A,N,Y,N/A,2.03,1207
Chalmers,Stanlick,69,M,cstanlick@genericcollege.edu,1.45,Junior,Biochemistry,Criminal Justice,N,Y,N/A,3.38,511
Jane,Janovsky,18,F,jjanovsky@genericcollege.edu,1.37,Sophomore,Sociology,Applied Mathematics,Y,Y,N/A,2.49,1200
Abagael,Oldman,26,F,aoldman@genericcollege.edu,3.55,Senior,Electrical Engineering,N/A,Y,N,N/A,3.92,696
Isaiah,Danigel,17,M,idanigel@genericcollege.edu,3.91,Sophomore,Sociology,N/A,Y,N,Fraternity,2.38,662
Tawsha,Heino,22,F,theino@genericcollege.edu,2.62,Freshman,Graphic Design,N/A,N,N,Sorority,2.15,1099
Osbourne,Redier,18,M,oredier@genericcollege.edu,3.77,Sophomore,Linguistics,Journalism,Y,Y,N/A,3.86,1408
Rahal,Wanklin,22,F,rwanklin@genericcollege.edu,1.21,Sophomore,Marketing,Business,Y,N,N/A,2.61,515
Yuma,McGahy,21,M,ymcgahy@genericcollege.edu,3.57,Senior,Information Technology,N/A,N,N,Fraternity,2.1,1300
Cristine,Currey,23,F,ccurrey@genericcollege.edu,1.58,Senior,Mechanical Engineering,Japanese,N,Y,N/A,3.52,436
Mitchael,Borsnall,17,M,mborsnall@genericcollege.edu,1.85,Junior,Electrical Engineering,N/A,Y,N,Fraternity,3.41,544
Madalena,Winthrop,18,F,mwinthrop@genericcollege.edu,3.03,Senior,Physics,Linguistics,N,N,Sorority,2.7,1172
Bari,Chester,20,F,bchester@genericcollege.edu,3.9,Senior,English,Accounting,Y,N,N/A,2.03,794
Maxie,Stephen,54,F,mstephen@genericcollege.edu,3.69,Freshman,Mechanical Engineering,Economics,N,Y,Sorority,3.36,1308
Raviv,Priddle,26,M,rpriddle@genericcollege.edu,2.04,Senior,Journalism,Italian,N,N,Fraternity,2.04,1039
Shawn,Whitington,18,F,swhitington@genericcollege.edu,2.37,Junior,Philosophy,N/A,Y,N,N/A,3.81,1414
Sheeree,Kulicke,17,F,skulicke@genericcollege.edu,3.51,Freshman,Actuarial Science,Biology,Y,Y,Sorority,2.11,741
Hannis,Pauleau,29,F,hpauleau@genericcollege.edu,3.95,Senior,Communication,N/A,Y,N,N/A,3.39,470
Marillin,Kuhl,18,F,mkuhl@genericcollege.edu,2.52,Junior,Marketing,Anthropology,Y,Y,Sorority,2.1,1039
Shurwood,Norsworthy,20,M,snorsworthy@genericcollege.edu,2.18,Freshman,Graphic Design,English,Y,N,N/A,2.23,440
Tome,Mortlock,19,M,tmortlock@genericcollege.edu,3.22,Freshman,Actuarial Science,Applied Mathematics,N,N,N/A,3.39,1598
Nobie,Baistow,30,M,nbaistow@genericcollege.edu,3.65,Sophomore,Information Technology,N/A,N,Y,Fraternity,2.7,832
Godart,Morican,20,M,gmorican@genericcollege.edu,0.71,Junior,Physics,N/A,Y,Y,Fraternity,3.86,777
Shepherd,Bengle,17,M,sbengle@genericcollege.edu,1.33,Junior,Mathematics,Italian,Y,Y,N/A,2.68,1587
Jervis,Simms,22,M,jsimms@genericcollege.edu,2.01,Senior,Theatre,Applied Statistics,Y,Y,Fraternity,3.83,1069
Alano,Trickett,37,M,atrickett@genericcollege.edu,2.0,Sophomore,Nursing,N/A,Y,N,N/A,3.07,753
Gilli,Renhard,20,F,grenhard@genericcollege.edu,3.34,Sophomore,Health Sciences,N/A,Y,Y,Sorority,2.51,1250
Almeda,Huttley,18,F,ahuttley@genericcollege.edu,1.01,Senior,Chemistry,N/A,Y,N,N/A,3.14,960
Antonetta,Jedrzejewsky,25,F,ajedrzejewsky@genericcollege.edu,2.97,Junior,Finance,N/A,Y,N,Sorority,3.8,1202
Jacquetta,O'Kieran,18,F,jo'kieran@genericcollege.edu,1.23,Junior,Biology,N/A,N,N,Sorority,2.65,579
Joleen,Aldhous,19,F,jaldhous@genericcollege.edu,2.96,Freshman,Economics,English,N,Y,N/A,2.14,1595
Porty,Nuccii,17,M,pnuccii@genericcollege.edu,3.76,Sophomore,Journalism,N/A,N,Y,Fraternity,3.93,760
Flossie,Alcock,24,F,falcock@genericcollege.edu,1.1,Freshman,Economics,Spanish,N,N,N/A,3.33,1366
Marcos,Featherstone,22,M,mfeatherstone@genericcollege.edu,0.92,Freshman,Biology,Anthropology,Y,Y,N/A,2.83,1327
Drew,Coopland,64,M,dcoopland@genericcollege.edu,3.78,Junior,Information Technology,Business,N,Y,Fraternity,3.82,808
Dom,Schouthede,20,M,dschouthede@genericcollege.edu,2.99,Junior,Health Sciences,N/A,N,Y,Fraternity,2.09,1251
Ara,Louche,18,M,alouche@genericcollege.edu,3.91,Senior,Marketing,Advertising,Y,N,Fraternity,3.75,521
Jocelyne,Di Carlo,30,F,jdi carlo@genericcollege.edu,3.64,Senior,Communication,N/A,N,Y,N/A,3.48,1381
Maurine,Mannock,20,F,mmannock@genericcollege.edu,1.19,Freshman,Biology,N/A,N,Y,Sorority,3.4,1075
Dorise,Rouge,21,F,drouge@genericcollege.edu,3.44,Sophomore,Chemistry,N/A,Y,N,N/A,3.16,889
Tanitansy,Bollon,21,F,tbollon@genericcollege.edu,1.63,Freshman,Integrative Studies,N/A,N,Y,Sorority,2.12,632
Derron,Beyer,21,M,dbeyer@genericcollege.edu,2.21,Sophomore,Nursing,Chemistry,Y,N,Fraternity,2.19,1041
Ali,Tatershall,22,F,atatershall@genericcollege.edu,3.09,Freshman,Philosophy,N/A,Y,N,N/A,2.14,1294
Wildon,Laviste,18,M,wlaviste@genericcollege.edu,2.17,Senior,Chemistry,N/A,N,N,Fraternity,3.12,1420
Lennie,Cackett,24,M,lcackett@genericcollege.edu,3.22,Senior,Biology,Advertising,N,N,Fraternity,3.45,957
Georgina,Elliker,18,F,gelliker@genericcollege.edu,3.19,Sophomore,Accounting,N/A,Y,Y,N/A,3.45,760
Merl,Louis,22,F,mlouis@genericcollege.edu,2.39,Freshman,Mathematics,Anthropology,N,N,Sorority,2.2,930
Penny,Hands,21,F,phands@genericcollege.edu,1.38,Senior,Theatre,Anthropology,N,Y,Sorority,2.44,723
Roger,Rouchy,22,M,rrouchy@genericcollege.edu,1.8,Freshman,Journalism,Business,N,Y,Fraternity,2.15,1133
Mair,Sibbering,27,F,msibbering@genericcollege.edu,1.78,Sophomore,Graphic Design,Mathematics,Y,N,N/A,3.11,628
Cloe,Skilton,21,F,cskilton@genericcollege.edu,3.75,Senior,Physics,N/A,N,N,N/A,2.71,1087
Nye,Fedder,17,M,nfedder@genericcollege.edu,2.75,Senior,Integrative Studies,Chinese,N,N,N/A,3.35,1274
Annamarie,Maytom,17,F,amaytom@genericcollege.edu,1.26,Freshman,Communication,N/A,N,N,N/A,2.11,916
Bentlee,Livesay,21,M,blivesay@genericcollege.edu,2.92,Sophomore,Chemistry,Applied Mathematics,N,Y,Fraternity,3.57,679
Harlie,Szepe,26,F,hszepe@genericcollege.edu,1.73,Freshman,Biochemistry,Economics,N,N,N/A,2.42,543
Don,Matley,22,M,dmatley@genericcollege.edu,2.09,Senior,Philosophy,N/A,N,Y,Fraternity,2.91,1148
Rodrick,Grundle,20,M,rgrundle@genericcollege.edu,2.87,Junior,Electrical Engineering,N/A,Y,N,N/A,2.24,558
Emyle,Lyndon,19,F,elyndon@genericcollege.edu,0.68,Sophomore,Mathematics,N/A,N,N,N/A,3.51,504
Beatrix,Clink,21,F,bclink@genericcollege.edu,3.86,Senior,Linguistics,N/A,N,N,Sorority,2.56,1248
Myrwyn,Tredger,20,M,mtredger@genericcollege.edu,3.17,Junior,Communication,Accounting,N,N,Fraternity,3.82,409
Mala,Vivers,17,F,mvivers@genericcollege.edu,0.86,Senior,Biochemistry,N/A,N,N,N/A,2.08,894
Greer,Knight,22,F,gknight@genericcollege.edu,1.8,Junior,Information Technology,N/A,N,N,Sorority,2.44,1162
Valene,Ingledew,22,F,vingledew@genericcollege.edu,1.4,Sophomore,Communication,Japanese,Y,N,N/A,3.87,877
Roxine,Duetsche,20,F,rduetsche@genericcollege.edu,3.98,Freshman,Economics,Physics,N,N,Sorority,3.97,1406
Brana,Lattie,18,F,blattie@genericcollege.edu,1.53,Sophomore,Integrative Studies,N/A,N,Y,N/A,3.57,783
Pammi,Digle,29,F,pdigle@genericcollege.edu,1.05,Freshman,Linguistics,N/A,N,N,N/A,2.22,979
Harlan,Nockalls,22,M,hnockalls@genericcollege.edu,1.43,Senior,Biochemistry,N/A,Y,N,Fraternity,3.68,1580
Tarah,Rogerot,21,F,trogerot@genericcollege.edu,0.98,Junior,Computer Science,N/A,N,N,Sorority,3.73,1516
Eward,Iskow,17,M,eiskow@genericcollege.edu,1.76,Freshman,Actuarial Science,N/A,Y,N,N/A,3.93,911
Gun,Derbyshire,19,M,gderbyshire@genericcollege.edu,2.08,Junior,Computer Science,English,N,N,N/A,3.9,559
Franklyn,Heugh,20,M,fheugh@genericcollege.edu,3.85,Freshman,Graphic Design,Spanish,N,N,N/A,2.98,1270
Wye,Roughley,19,M,wroughley@genericcollege.edu,2.89,Sophomore,Graphic Design,N/A,N,Y,Fraternity,3.63,1000
Christie,Broschek,19,M,cbroschek@genericcollege.edu,1.84,Senior,Journalism,N/A,N,Y,N/A,3.6,548
Chalmers,Ornils,19,M,cornils@genericcollege.edu,1.4,Sophomore,Linguistics,Applied Statistics,Y,N,N/A,3.46,841
Laurent,Parmley,29,M,lparmley@genericcollege.edu,1.69,Senior,Computer Science,Applied Mathematics,N,Y,N/A,2.86,570
Belle,Gary,22,F,bgary@genericcollege.edu,3.61,Junior,Theatre,N/A,N,Y,N/A,2.65,1473
Weylin,Antusch,20,M,wantusch@genericcollege.edu,3.13,Junior,Journalism,N/A,Y,N,N/A,2.17,499
Aleen,Lydden,28,F,alydden@genericcollege.edu,2.12,Freshman,Finance,Biology,N,Y,N/A,2.23,915
Urbain,Housin,23,M,uhousin@genericcollege.edu,3.56,Junior,Electrical Engineering,Spanish,N,N,N/A,3.25,630
Sutherland,Geere,29,M,sgeere@genericcollege.edu,2.31,Junior,Mechanical Engineering,N/A,Y,Y,N/A,3.1,919
Francesca,Godley,24,F,fgodley@genericcollege.edu,0.94,Junior,Accounting,N/A,N,N,Sorority,2.89,686
Tad,Goodered,21,M,tgoodered@genericcollege.edu,1.05,Junior,Communication,N/A,N,Y,N/A,2.99,790
Elias,Sebborn,28,M,esebborn@genericcollege.edu,3.38,Junior,Actuarial Science,Applied Mathematics,Y,Y,N/A,3.14,601
Manny,Beneyto,22,M,mbeneyto@genericcollege.edu,1.1,Freshman,Linguistics,N/A,N,N,Fraternity,2.15,715
Suzette,Bloomfield,22,F,sbloomfield@genericcollege.edu,3.14,Freshman,Electrical Engineering,Applied Mathematics,Y,N,N/A,3.45,488
Josefina,Brussels,28,F,jbrussels@genericcollege.edu,1.22,Senior,Computer Science,N/A,Y,Y,N/A,2.87,1129
Larissa,Petranek,21,F,lpetranek@genericcollege.edu,2.0,Senior,Theatre,N/A,Y,N,Sorority,2.64,1220
Husein,Merwood,67,M,hmerwood@genericcollege.edu,1.47,Sophomore,Biochemistry,Criminal Justice,Y,N,Fraternity,2.66,514
Duke,Tubbs,22,M,dtubbs@genericcollege.edu,2.98,Junior,Actuarial Science,English,Y,N,N/A,3.46,1172
Rozina,Blindermann,19,F,rblindermann@genericcollege.edu,1.08,Freshman,Journalism,Physics,N,Y,Sorority,2.0,1057
Sarene,Longworthy,35,F,slongworthy@genericcollege.edu,0.6,Senior,Chemistry,Business,N,Y,Sorority,3.88,817
Gordie,Burley,43,M,gburley@genericcollege.edu,0.82,Junior,Sociology,Anthropology,Y,Y,N/A,3.47,404
Jacquenette,Tourne,17,F,jtourne@genericcollege.edu,1.41,Freshman,English,N/A,N,N,Sorority,2.85,1452
Jecho,Boaler,21,M,jboaler@genericcollege.edu,3.16,Senior,Linguistics,Biology,Y,N,Fraternity,2.91,1305
Evania,O'Dennehy,17,F,eo'dennehy@genericcollege.edu,3.9,Freshman,Health Sciences,English,Y,N,N/A,2.11,1437
Caro,Gatiss,22,F,cgatiss@genericcollege.edu,3.72,Junior,Information Technology,N/A,Y,N,Sorority,3.5,649
Osgood,Le Galle,28,M,ole galle@genericcollege.edu,1.32,Senior,Marketing,Journalism,Y,Y,Fraternity,3.1,572
Griff,Tavernor,22,M,gtavernor@genericcollege.edu,1.86,Junior,Marketing,Advertising,N,N,Fraternity,2.42,1151
Pepito,Fatkin,19,M,pfatkin@genericcollege.edu,0.86,Senior,Theatre,Physics,Y,Y,N/A,3.29,714
Kahaleel,Bonnor,17,M,kbonnor@genericcollege.edu,2.32,Senior,Biology,N/A,Y,N,Fraternity,3.08,969
Isacco,Sommerville,18,M,isommerville@genericcollege.edu,2.73,Sophomore,Theatre,History,Y,N,N/A,2.23,1570
Elisabetta,Hallede,30,F,ehallede@genericcollege.edu,3.12,Junior,Accounting,Economics,N,N,N/A,2.54,1424
Ingram,Fenimore,24,M,ifenimore@genericcollege.edu,3.03,Sophomore,Mechanical Engineering,Sociology,Y,Y,Fraternity,3.27,1085
June,Blanc,17,F,jblanc@genericcollege.edu,2.62,Junior,Linguistics,N/A,Y,N,Sorority,3.7,1571
Jenica,Stangoe,18,F,jstangoe@genericcollege.edu,3.26,Freshman,Health Sciences,N/A,Y,Y,Sorority,3.18,1199
Laurette,Colt,25,F,lcolt@genericcollege.edu,0.84,Junior,Information Technology,N/A,N,N,Sorority,2.24,746
Arty,Nystrom,18,M,anystrom@genericcollege.edu,0.53,Junior,Information Technology,N/A,Y,N,N/A,2.5,968
Tracie,Duthy,56,F,tduthy@genericcollege.edu,1.57,Senior,Mathematics,N/A,Y,N,N/A,3.59,821
Paulie,Romke,17,M,promke@genericcollege.edu,3.6,Sophomore,Actuarial Science,Applied Mathematics,N,Y,N/A,3.28,784
Garth,Hacquard,19,M,ghacquard@genericcollege.edu,2.25,Sophomore,Computer Science,N/A,N,N,Fraternity,3.33,400
Tommie,Gasticke,21,M,tgasticke@genericcollege.edu,2.29,Junior,Sociology,N/A,N,N,Fraternity,3.34,1239
Tate,Vautin,17,F,tvautin@genericcollege.edu,1.94,Freshman,Communication,N/A,Y,Y,N/A,3.19,927
Lilllie,Zorzini,31,F,lzorzini@genericcollege.edu,0.55,Senior,Finance,N/A,Y,Y,N/A,2.87,1573
Quintilla,Adds,24,F,qadds@genericcollege.edu,0.66,Sophomore,Actuarial Science,N/A,Y,Y,Sorority,3.81,1220
Ram,Silverwood,18,M,rsilverwood@genericcollege.edu,1.45,Junior,Graphic Design,Mathematics,N,Y,Fraternity,3.16,656
Remy,Sprowles,22,F,rsprowles@genericcollege.edu,3.75,Sophomore,Philosophy,N/A,Y,Y,Sorority,2.37,687
Wynnie,Scruby,19,F,wscruby@genericcollege.edu,2.81,Senior,Accounting,N/A,Y,N,N/A,2.16,817
Rafael,Costain,20,M,rcostain@genericcollege.edu,1.93,Senior,Graphic Design,Business,Y,N,N/A,3.32,560
Dedie,Copas,17,F,dcopas@genericcollege.edu,2.5,Junior,Physics,Biology,N,N,Sorority,2.81,598
Kelwin,Hoyes,22,M,khoyes@genericcollege.edu,2.81,Freshman,Actuarial Science,N/A,N,Y,Fraternity,2.1,852
Hillard,Sinclar,21,M,hsinclar@genericcollege.edu,3.16,Sophomore,Theatre,Communication,N,N,Fraternity,3.29,499
Gifford,Caudrelier,18,M,gcaudrelier@genericcollege.edu,2.22,Junior,Theatre,Sociology,Y,Y,N/A,2.29,1290
Anthe,Hadfield,21,F,ahadfield@genericcollege.edu,3.52,Sophomore,Information Technology,N/A,N,N,N/A,2.86,840
Corene,Pettigree,21,F,cpettigree@genericcollege.edu,2.37,Freshman,Electrical Engineering,N/A,N,Y,N/A,2.73,1392
Zackariah,Brandt,22,M,zbrandt@genericcollege.edu,3.17,Freshman,Mathematics,Italian,Y,Y,N/A,3.81,1401
Idalina,Dhenin,33,F,idhenin@genericcollege.edu,1.49,Senior,Economics,Business,Y,Y,N/A,3.32,1053
Cindra,Nason,21,F,cnason@genericcollege.edu,3.61,Senior,Health Sciences,Economics,N,N,Sorority,3.99,915
Avrom,Haulkham,19,M,ahaulkham@genericcollege.edu,2.09,Senior,Marketing,Communication,N,Y,Fraternity,2.44,1100
Adam,Gammel,20,M,agammel@genericcollege.edu,0.75,Sophomore,Physics,Chinese,Y,N,Fraternity,2.58,915
Udall,Haverson,40,M,uhaverson@genericcollege.edu,3.79,Junior,Nursing,N/A,Y,Y,Fraternity,2.36,677
Alisun,Berg,34,F,aberg@genericcollege.edu,1.68,Sophomore,Philosophy,Applied Mathematics,N,N,N/A,2.05,975
Alain,Langsbury,35,M,alangsbury@genericcollege.edu,3.1,Freshman,Integrative Studies,Criminal Justice,N,N,N/A,2.84,1390
Alvis,Conibere,21,M,aconibere@genericcollege.edu,2.72,Senior,Communication,N/A,Y,N,N/A,2.6,437
Alano,Jozwicki,18,M,ajozwicki@genericcollege.edu,1.45,Freshman,Accounting,N/A,N,Y,Fraternity,3.27,1033
Estele,Fortye,18,F,efortye@genericcollege.edu,3.95,Freshman,Mechanical Engineering,N/A,Y,N,N/A,3.47,775
Preston,Phillps,24,M,pphillps@genericcollege.edu,2.19,Senior,Graphic Design,Spanish,Y,Y,Fraternity,2.04,703
Roz,Watmore,25,F,rwatmore@genericcollege.edu,1.02,Sophomore,Nursing,Chinese,Y,N,Sorority,2.72,906
Dannel,Litster,17,M,dlitster@genericcollege.edu,3.18,Sophomore,Computer Science,N/A,Y,Y,Fraternity,2.49,725
Merlina,Child,28,F,mchild@genericcollege.edu,2.25,Freshman,Accounting,N/A,Y,Y,Sorority,2.04,1388
Nissy,Duffus,18,F,nduffus@genericcollege.edu,3.7,Senior,Sociology,N/A,Y,Y,N/A,3.23,850
Huntington,Unsworth,21,M,hunsworth@genericcollege.edu,2.3,Freshman,Journalism,N/A,Y,Y,Fraternity,3.29,1435
Drud,Gercke,43,M,dgercke@genericcollege.edu,3.56,Senior,Finance,Sociology,Y,N,Fraternity,3.43,424
Prudy,Abbie,22,F,pabbie@genericcollege.edu,1.99,Senior,Graphic Design,N/A,Y,N,N/A,2.79,1103
Kaela,Camous,26,F,kcamous@genericcollege.edu,2.93,Sophomore,Finance,N/A,N,N,N/A,2.13,1198
Foster,Winchcum,20,M,fwinchcum@genericcollege.edu,2.29,Sophomore,Theatre,N/A,Y,N,Fraternity,2.03,429
Napoleon,Vasyagin,19,M,nvasyagin@genericcollege.edu,1.39,Junior,Philosophy,German,N,Y,N/A,3.43,680
Caril,Duffie,34,F,cduffie@genericcollege.edu,1.11,Senior,Mathematics,Communication,Y,Y,Sorority,2.7,1458
Tobey,Flaunier,21,F,tflaunier@genericcollege.edu,1.24,Sophomore,Biochemistry,N/A,N,Y,Sorority,3.9,1086
Karrie,Spofforth,62,F,kspofforth@genericcollege.edu,3.79,Freshman,Information Technology,N/A,Y,N,N/A,3.42,1367
Malia,Faill,17,F,mfaill@genericcollege.edu,2.84,Junior,Philosophy,Computer Science,Y,N,N/A,2.59,1351
Oren,Fozzard,25,M,ofozzard@genericcollege.edu,3.14,Freshman,Integrative Studies,N/A,N,N,N/A,3.86,1088
Marianna,Gong,24,F,mgong@genericcollege.edu,3.04,Junior,Nursing,N/A,Y,Y,N/A,3.43,751
Kerrie,Fissenden,29,F,kfissenden@genericcollege.edu,1.63,Freshman,Mathematics,Italian,N,N,Sorority,2.2,1097
Flory,Stallwood,26,M,fstallwood@genericcollege.edu,3.92,Freshman,Biochemistry,N/A,Y,N,N/A,3.05,1064
Reidar,Fisk,27,M,rfisk@genericcollege.edu,1.78,Sophomore,Journalism,N/A,Y,N,Fraternity,3.34,1179
Nicoline,Gittins,22,F,ngittins@genericcollege.edu,3.83,Senior,Nursing,N/A,Y,N,Sorority,2.0,1178
Dave,Heigho,22,M,dheigho@genericcollege.edu,1.4,Freshman,English,N/A,Y,Y,Fraternity,2.37,1406
Meier,Olenchikov,18,M,molenchikov@genericcollege.edu,2.59,Freshman,Nursing,N/A,N,Y,Fraternity,2.29,1181
Dicky,Renahan,22,M,drenahan@genericcollege.edu,3.53,Freshman,Actuarial Science,N/A,N,N,Fraternity,3.8,587
Wilmar,Bartul,22,M,wbartul@genericcollege.edu,3.26,Senior,Finance,Italian,N,Y,N/A,2.23,911
Margarete,Tamplin,54,F,mtamplin@genericcollege.edu,1.27,Freshman,Marketing,N/A,Y,N,Sorority,3.64,508
Nelly,Filyashin,18,F,nfilyashin@genericcollege.edu,2.61,Junior,Marketing,Applied Mathematics,N,N,Sorority,2.68,1243
Farr,Connikie,21,M,fconnikie@genericcollege.edu,3.13,Senior,Communication,N/A,N,Y,N/A,3.93,429
Hashim,Garbutt,19,M,hgarbutt@genericcollege.edu,2.9,Senior,Nursing,English,N,N,N/A,2.73,1517
Shep,Oxenden,21,M,soxenden@genericcollege.edu,1.57,Freshman,Finance,N/A,N,N,Fraternity,2.71,512
Kati,Cockshut,33,F,kcockshut@genericcollege.edu,0.78,Freshman,Philosophy,N/A,N,Y,Sorority,3.12,1549
Tremain,Neesam,30,M,tneesam@genericcollege.edu,2.13,Senior,Mechanical Engineering,N/A,Y,Y,N/A,3.86,1125
Elmo,Marchi,17,M,emarchi@genericcollege.edu,1.77,Sophomore,Actuarial Science,N/A,N,N,Fraternity,2.85,928
Veronica,Valance,17,F,vvalance@genericcollege.edu,0.91,Senior,Graphic Design,N/A,N,N,Sorority,2.44,1600
Hamel,Lotte,22,M,hlotte@genericcollege.edu,3.72,Freshman,Biochemistry,N/A,Y,N,N/A,2.56,1511
Inna,Rameaux,18,F,irameaux@genericcollege.edu,3.87,Junior,Graphic Design,N/A,Y,Y,N/A,3.39,670
Helen,Stobbe,18,F,hstobbe@genericcollege.edu,2.14,Sophomore,Linguistics,N/A,N,Y,N/A,3.0,1104
Reilly,Trumble,30,M,rtrumble@genericcollege.edu,0.53,Sophomore,Mathematics,Information Technology,Y,Y,Fraternity,3.9,1439
Gregorius,Beine,27,M,gbeine@genericcollege.edu,0.91,Senior,Health Sciences,N/A,N,Y,Fraternity,3.45,1089
Cad,Oldale,18,M,coldale@genericcollege.edu,1.12,Freshman,Biology,Sociology,N,Y,N/A,2.9,929
Otha,Ellar,17,F,oellar@genericcollege.edu,2.11,Sophomore,Accounting,N/A,N,Y,Sorority,3.22,1106
Kylie,Yakobovicz,17,M,kyakobovicz@genericcollege.edu,3.88,Junior,Mechanical Engineering,N/A,Y,N,N/A,3.57,1277
Dyanna,Cordelette,18,F,dcordelette@genericcollege.edu,2.39,Junior,Mechanical Engineering,Biology,Y,N,N/A,3.99,629
Zollie,Curtis,20,M,zcurtis@genericcollege.edu,2.35,Freshman,Accounting,Communication,N,Y,N/A,3.31,701
Candi,Wickwarth,28,F,cwickwarth@genericcollege.edu,2.98,Sophomore,Integrative Studies,N/A,Y,N,Sorority,3.65,619
Patrizius,Galsworthy,32,M,pgalsworthy@genericcollege.edu,2.97,Sophomore,Marketing,Business,N,N,N/A,3.73,1584
Gardener,Schutt,20,M,gschutt@genericcollege.edu,3.37,Junior,Actuarial Science,N/A,N,Y,N/A,3.12,1042
Gabby,Speere,25,M,gspeere@genericcollege.edu,3.27,Sophomore,Chemistry,N/A,Y,N,N/A,3.24,479
Hyatt,Speight,19,M,hspeight@genericcollege.edu,3.08,Junior,Linguistics,Mathematics,Y,N,N/A,2.47,1404
Mahmoud,Duchateau,25,M,mduchateau@genericcollege.edu,2.33,Junior,Computer Science,Chinese,Y,Y,Fraternity,3.52,1247
Ritchie,Peyes,22,M,rpeyes@genericcollege.edu,1.93,Sophomore,Journalism,Sociology,Y,Y,N/A,2.35,571
Carmencita,Micklewright,23,F,cmicklewright@genericcollege.edu,3.21,Freshman,Electrical Engineering,N/A,Y,N,Sorority,3.14,1194
Dukey,Weddeburn,17,M,dweddeburn@genericcollege.edu,2.23,Freshman,Biochemistry,German,N,Y,N/A,3.47,1331
Frederich,Demaine,21,M,fdemaine@genericcollege.edu,0.98,Freshman,Chemistry,N/A,N,N,N/A,2.08,879
Margette,Eakly,22,F,meakly@genericcollege.edu,1.01,Junior,Mathematics,Italian,Y,N,N/A,3.64,1583
Filberte,Blees,27,M,fblees@genericcollege.edu,1.63,Senior,Mathematics,Applied Statistics,Y,Y,Fraternity,3.31,1001
Martica,Barajaz,17,F,mbarajaz@genericcollege.edu,2.55,Freshman,Integrative Studies,Business,Y,N,N/A,2.96,552
Vernice,Whitcher,67,F,vwhitcher@genericcollege.edu,1.72,Freshman,Nursing,N/A,Y,N,Sorority,2.15,696
Wenonah,Doddridge,33,F,wdoddridge@genericcollege.edu,2.91,Senior,Biology,N/A,Y,Y,Sorority,2.54,783
Langston,Iacovacci,20,M,liacovacci@genericcollege.edu,2.51,Senior,Communication,N/A,Y,Y,N/A,2.99,1572
Aurlie,Dummer,22,F,adummer@genericcollege.edu,0.52,Freshman,Journalism,Computer Science,Y,N,N/A,2.24,670
Wendel,Escale,26,M,wescale@genericcollege.edu,1.75,Junior,Health Sciences,N/A,N,N,N/A,2.17,609
Casey,Reidshaw,18,F,creidshaw@genericcollege.edu,1.97,Junior,Integrative Studies,N/A,Y,Y,Sorority,2.29,813
Ronnie,Clavey,22,F,rclavey@genericcollege.edu,3.66,Senior,Theatre,Business,Y,N,Sorority,3.21,1021
Heloise,Domnin,20,F,hdomnin@genericcollege.edu,2.02,Junior,Finance,N/A,N,Y,N/A,3.4,515
Tressa,Roddie,18,F,troddie@genericcollege.edu,1.14,Senior,Actuarial Science,N/A,N,Y,N/A,3.15,804
Olympie,Ranyard,28,F,oranyard@genericcollege.edu,1.78,Junior,Nursing,N/A,Y,Y,N/A,2.03,1478
Anastasie,Lickorish,17,F,alickorish@genericcollege.edu,0.75,Freshman,Journalism,Spanish,N,N,Sorority,2.78,1233
Ellerey,Gilmore,17,M,egilmore@genericcollege.edu,2.3,Sophomore,English,N/A,Y,N,Fraternity,3.27,1440
Faustina,Merwood,17,F,fmerwood@genericcollege.edu,2.25,Junior,Actuarial Science,Anthropology,N,Y,Sorority,2.66,1444
Milka,Lambdon,22,F,mlambdon@genericcollege.edu,2.66,Freshman,Philosophy,Applied Mathematics,Y,N,N/A,3.81,1035
Dylan,Bouttell,22,M,dbouttell@genericcollege.edu,2.23,Freshman,English,Communication,N,Y,Fraternity,3.83,1344
Aili,Meni,17,F,ameni@genericcollege.edu,2.73,Senior,Physics,N/A,Y,Y,Sorority,3.27,640
Paloma,Deverson,22,F,pdeverson@genericcollege.edu,0.68,Senior,Philosophy,Economics,Y,N,N/A,3.49,1061
Marcelle,Jewess,25,F,mjewess@genericcollege.edu,2.55,Senior,Graphic Design,N/A,N,Y,Sorority,3.85,1419
Kerianne,Pitrasso,17,F,kpitrasso@genericcollege.edu,0.62,Freshman,Mechanical Engineering,N/A,N,N,Sorority,3.8,1102
Gardie,Giacomucci,27,M,ggiacomucci@genericcollege.edu,3.22,Freshman,Actuarial Science,Biology,Y,N,Fraternity,3.81,426
Herbert,Melluish,19,M,hmelluish@genericcollege.edu,1.96,Junior,Graphic Design,N/A,N,N,Fraternity,2.53,1211
